,CO_MUNICIPIO,NO_MUNICIPIO,AFD_INF_12,AFD_FUN_12,AFD_MED_12,ATU_INF,ATU_AF,ATU_EM,HAD_INF,HAD_AI,HAD_EM,MEDIA_INSE,IED_1,IED_2,IED_3,IED_4,IED_56,IRD_0A2,IRD_2A3,IRD_3A4,IRD_4A5,TDI_FUN,TDI_MED,REGIAO
0,3500105.0,Adamantina,77.5,70.6,56.0,15.3,24.3,30.9,7.3,6.2,6.3,5.53,29.1,10.1,40.1,13.7,7.0,3.8,26.9,42.3,27.0,2.0,4.5,SP - Capital
1,3500204.0,Adolfo,66.7,80.8,59.6,15.9,19.9,22.8,9.5,5.6,4.5,5.23,34.2,2.6,31.6,21.1,10.5,0.0,20.0,80.0,0.0,6.8,16.9,SP - Capital
2,3500303.0,Aguaí,79.6,76.2,58.8,15.6,22.9,28.4,6.0,5.5,5.4,5.25,21.9,9.9,33.5,25.3,9.4,3.8,15.4,69.2,11.6,8.7,20.3,SP - Capital
3,3500402.0,Águas da Prata,65.9,73.0,61.8,12.5,17.9,21.3,5.8,4.9,4.6,5.47,25.5,13.7,11.8,41.2,7.8,12.5,37.5,50.0,0.0,10.1,11.7,SP - Capital
4,3500501.0,Águas de Lindóia,95.1,78.2,57.0,14.8,20.6,26.6,10.5,6.4,6.4,5.59,18.2,12.7,19.4,36.4,13.3,0.0,21.1,68.4,10.5,13.7,16.6,SP - Capital
5,3500550.0,Águas de Santa Bárbara,33.6,71.1,59.0,13.2,21.1,25.7,8.1,5.8,6.3,5.49,23.1,7.7,38.5,23.1,7.6,0.0,25.0,50.0,25.0,4.4,5.9,SP - Capital
6,3500600.0,Águas de São Pedro,51.7,85.6,42.6,12.4,20.5,22.5,9.2,9.2,6.0,5.83,8.5,23.4,36.2,21.3,10.6,0.0,33.3,66.7,0.0,2.7,11.1,SP - Capital
7,3500709.0,Agudos,90.2,80.10000000000001,68.5,16.2,24.6,25.5,7.5,6.2,5.4,5.31,15.5,11.8,20.5,42.1,10.1,0.0,50.0,46.4,3.6,4.3,10.4,SP - Capital
8,3500758.0,Alambari,92.9,92.0,60.7,13.4,20.1,25.2,5.9,5.7,7.0,5.22,35.6,4.8,31.0,23.8,4.8,14.3,57.1,28.6,0.0,7.4,2.6,SP - Capital
9,3500808.0,Alfredo Marcondes,88.2,84.4,44.8,21.0,23.2,18.3,8.8,5.2,5.2,5.5,16.6,6.7,16.7,46.7,13.3,0.0,66.7,0.0,33.3,5.8,3.9,SP - Capital
10,3500907.0,Altair,60.0,82.1,62.5,14.2,21.9,25.3,6.0,6.6,8.9,5.37,20.0,5.7,20.0,54.3,0.0,0.0,75.0,25.0,0.0,2.0,3.0,SP - Capital
11,3501004.0,Altinópolis,49.7,78.5,58.6,16.9,22.5,25.2,9.5,6.6,6.6,5.3,15.1,29.7,25.5,25.5,4.199999999999999,7.7,46.2,30.8,15.3,4.3,8.4,SP - Capital
12,3501103.0,Alto Alegre,52.9,88.9,52.8,15.0,20.4,13.8,8.3,6.5,5.2,5.21,19.4,25.8,51.6,3.2,0.0,25.0,25.0,50.0,0.0,1.9,11.7,SP - Capital
13,3501152.0,Alumínio,55.6,76.60000000000001,67.2,15.2,22.8,28.4,6.7,6.0,5.8,5.27,14.9,14.2,32.1,33.6,5.2,0.0,7.1,92.9,0.0,4.7,19.2,SP - Capital
14,3501202.0,Álvares Florence,31.7,73.5,50.0,13.1,17.9,34.7,9.3,6.0,8.9,5.28,20.6,17.9,15.4,41.0,5.1,0.0,33.3,66.7,0.0,2.8,2.9,SP - Capital
15,3501301.0,Álvares Machado,67.5,82.5,70.1,18.9,23.9,26.6,5.8,5.2,5.7,5.35,13.7,20.9,27.2,26.7,11.5,5.9,70.6,5.9,17.6,7.2,11.1,SP - Capital
16,3501400.0,Álvaro de Carvalho,90.0,80.0,56.5,20.8,19.8,21.8,8.8,5.3,5.6,5.12,37.5,6.3,12.5,37.5,6.2,20.0,0.0,60.0,20.0,2.5,5.7,SP - Capital
17,3501509.0,Alvinlândia,51.4,78.7,46.5,17.5,19.2,23.2,9.5,5.7,5.7,5.19,24.4,2.7,21.6,24.3,27.0,0.0,50.0,50.0,0.0,2.0,3.4,SP - Capital
18,3501608.0,Americana,75.0,78.10000000000001,63.4,14.0,27.6,30.5,6.7,6.3,5.9,5.53,11.9,32.8,27.1,22.2,6.0,17.1,29.5,37.0,16.4,2.9,7.1,SP - Capital
19,3501707.0,Américo Brasiliense,76.8,72.6,60.1,16.8,22.9,25.5,8.3,5.3,5.2,5.31,24.3,13.9,18.4,36.5,6.9,5.6,27.8,55.6,11.0,4.3,7.3,SP - Capital
20,3501806.0,Américo de Campos,56.9,72.5,69.1,18.1,23.4,18.7,8.4,6.8,6.4,5.36,12.5,8.9,16.1,50.0,12.5,0.0,60.0,40.0,0.0,4.7,6.4,SP - Capital
21,3501905.0,Amparo,76.7,80.0,64.9,13.1,22.2,25.0,7.6,6.0,5.8,5.43,24.5,14.8,22.3,27.5,10.899999999999999,12.7,56.4,21.8,9.1,4.4,10.7,SP - Capital
22,3502002.0,Analândia,42.2,78.7,42.6,14.0,18.5,20.0,7.4,5.6,5.3,5.46,44.0,7.3,26.8,19.5,2.4,0.0,33.3,33.3,33.4,4.7,15.0,SP - Capital
23,3502101.0,Andradina,61.3,80.19999999999999,65.0,14.9,24.3,29.3,6.4,5.6,6.0,5.37,18.3,11.6,26.5,34.8,8.8,6.3,35.4,45.8,12.5,3.5,6.6,SP - Capital
24,3502200.0,Angatuba,92.3,70.8,67.8,16.0,21.6,28.8,6.7,5.7,7.5,5.34,47.5,18.3,11.4,21.1,1.7000000000000002,0.0,46.2,46.2,7.6,5.0,12.5,SP - Capital
25,3502309.0,Anhembi,86.1,73.6,56.3,14.7,19.9,17.8,7.2,5.2,4.7,5.17,25.0,2.5,10.0,42.5,20.0,0.0,66.7,33.3,0.0,4.2,8.6,SP - Capital
26,3502408.0,Anhumas,77.8,80.0,52.8,15.8,21.4,22.0,8.1,6.9,8.5,5.17,24.1,6.1,36.4,27.3,6.1,0.0,100.0,0.0,0.0,4.2,10.2,SP - Capital
27,3502507.0,Aparecida,67.6,78.6,63.4,16.5,20.6,26.1,6.8,5.1,6.7,5.27,21.2,16.0,23.8,29.7,9.3,2.9,52.9,38.2,6.0,8.8,13.5,SP - Capital
28,3502606.0,Aparecida d'Oeste,59.5,83.1,50.0,14.8,19.8,19.6,7.2,6.5,7.9,5.24,21.7,5.4,32.4,35.1,5.4,0.0,33.3,33.3,33.4,3.3,10.8,SP - Capital
29,3502705.0,Apiaí,54.0,65.3,47.099999999999994,14.2,22.6,23.5,5.4,6.5,6.5,4.92,23.7,19.2,20.0,30.2,6.9,19.2,65.4,15.4,0.0,2.0,6.0,SP - Capital
30,3502754.0,Araçariguama,51.4,81.0,63.0,13.6,20.2,32.4,7.5,5.3,5.1,5.16,34.6,13.4,18.9,25.3,7.8,40.9,54.5,4.6,0.0,9.5,17.4,SP - Capital
31,3502804.0,Araçatuba,84.5,82.0,62.1,12.4,24.2,32.0,7.5,6.4,5.8,5.39,21.6,18.7,28.7,24.7,6.300000000000001,6.1,45.0,45.0,3.9,4.3,7.0,SP - Capital
32,3502903.0,Araçoiaba da Serra,92.5,80.4,48.8,16.4,22.6,31.0,7.3,5.5,6.0,5.38,21.2,22.4,30.4,21.2,4.800000000000001,6.9,55.2,31.0,6.9,3.1,4.7,SP - Capital
33,3503000.0,Aramina,41.7,67.9,58.8,16.5,23.2,26.0,6.9,5.0,5.6,5.38,23.2,0.0,18.6,44.2,14.0,0.0,75.0,25.0,0.0,7.6,12.3,SP - Capital
34,3503109.0,Arandu,46.0,79.5,35.0,20.6,25.4,27.0,6.8,5.7,5.9,5.23,21.1,0.0,65.8,10.5,2.6,16.7,33.3,33.3,16.7,2.4,12.1,SP - Capital
35,3503158.0,Arapeí,58.3,80.6,63.4,13.8,18.0,19.2,4.2,5.2,7.5,4.88,26.2,8.7,4.3,56.5,4.3,0.0,0.0,100.0,0.0,12.4,19.8,SP - Capital
36,3503208.0,Araraquara,62.6,78.2,64.9,9.7,23.6,30.6,6.7,5.9,6.1,5.42,21.8,17.4,23.5,30.2,7.1000000000000005,4.9,35.2,53.5,6.4,2.8,7.8,SP - Capital
37,3503307.0,Araras,60.6,77.1,66.2,17.2,24.7,30.8,5.5,6.1,6.3,5.49,16.6,24.7,27.3,24.4,7.0,6.3,32.5,55.0,6.2,3.0,8.7,SP - Capital
38,3503356.0,Arco-Íris,52.0,69.0,32.8,13.8,15.3,9.5,7.7,5.9,7.0,5.23,12.5,6.3,40.6,37.5,3.1,33.3,0.0,0.0,66.7,2.0,1.8,SP - Capital
39,3503406.0,Arealva,25.7,83.9,76.8,15.9,19.6,21.8,6.1,5.0,4.8,5.3,32.3,0.0,21.0,43.5,3.2,0.0,0.0,66.7,33.3,2.3,8.4,SP - Capital
40,3503505.0,Areias,50.0,73.5,58.9,14.6,17.6,23.7,4.5,4.5,7.0,4.89,52.5,13.2,13.2,5.3,15.8,0.0,40.0,20.0,40.0,3.2,10.6,SP - Capital
41,3503604.0,Areiópolis,22.7,62.5,65.2,17.4,21.8,21.0,7.6,5.7,4.8,5.3,42.0,13.2,23.7,14.5,6.6,0.0,22.2,44.4,33.4,6.3,17.2,SP - Capital
42,3503703.0,Ariranha,70.7,85.6,72.1,14.9,21.8,24.9,7.5,6.3,5.4,5.36,28.5,5.4,17.9,25.0,23.200000000000003,0.0,40.0,60.0,0.0,2.2,5.6,SP - Capital
43,3503802.0,Artur Nogueira,66.9,78.8,54.3,18.0,25.9,31.8,7.5,5.7,5.0,5.35,19.2,14.3,30.0,28.9,7.6,5.6,66.7,27.7,0.0,5.3,11.5,SP - Capital
44,3503901.0,Arujá,80.1,76.5,63.0,14.6,24.4,27.9,6.0,5.5,5.1,5.41,17.7,18.3,19.0,32.9,12.1,2.9,31.9,55.1,10.1,3.1,7.1,SP - Capital
45,3503950.0,Aspásia,50.0,84.9,53.6,13.3,19.3,18.7,4.0,8.6,9.0,5.31,7.1,25.0,28.6,39.3,0.0,0.0,50.0,0.0,50.0,1.4,10.7,SP - Capital
46,3504008.0,Assis,63.6,77.8,63.1,18.8,24.4,26.9,8.7,6.7,6.1,5.48,28.2,13.3,29.8,23.1,5.6,1.5,47.0,36.4,15.1,2.9,7.8,SP - Capital
47,3504107.0,Atibaia,60.4,82.7,62.800000000000004,17.3,27.5,32.4,6.1,5.9,5.4,5.39,9.0,25.5,28.0,31.4,6.1000000000000005,8.0,31.9,46.9,13.2,2.1,4.8,SP - Capital
48,3504206.0,Auriflama,57.7,81.0,65.8,12.5,19.7,22.1,7.0,5.4,5.3,5.25,21.8,5.5,29.1,33.6,10.0,8.3,50.0,41.7,0.0,2.7,4.6,SP - Capital
49,3504305.0,Avaí,60.4,59.2,33.6,13.9,14.5,16.4,4.9,5.7,6.6,5.1,37.1,24.3,17.1,18.6,2.9,0.0,25.0,62.5,12.5,4.9,9.3,SP - Capital
50,3504404.0,Avanhandava,68.4,79.4,53.4,18.2,24.2,23.5,7.9,5.7,5.4,5.12,24.8,6.7,13.5,40.4,14.6,0.0,25.0,62.5,12.5,7.4,18.1,SP - Capital
51,3504503.0,Avaré,49.6,77.1,70.89999999999999,15.7,23.4,31.4,7.1,5.7,7.3,5.35,17.1,11.7,38.5,26.1,6.6,5.6,39.4,46.5,8.5,3.5,6.9,SP - Capital
52,3504602.0,Bady Bassitt,52.6,78.9,55.7,18.6,28.2,30.1,8.1,5.3,5.0,5.53,9.9,27.5,17.6,35.9,9.1,16.7,41.7,41.6,0.0,7.3,17.5,SP - Capital
53,3504701.0,Balbinos,12.5,73.1,50.0,12.3,16.2,14.3,10.1,5.1,5.5,5.25,12.5,20.8,12.5,45.8,8.4,33.3,33.3,33.4,0.0,1.4,2.3,SP - Capital
54,3504800.0,Bálsamo,40.0,89.6,57.1,16.3,22.6,29.4,8.8,5.6,5.6,5.48,42.4,1.7,16.9,28.8,10.2,0.0,50.0,25.0,25.0,4.3,6.4,SP - Capital
55,3504909.0,Bananal,73.1,80.7,65.1,13.8,15.8,24.5,5.8,5.2,6.3,4.96,33.8,19.3,10.8,24.1,12.0,10.0,20.0,40.0,30.0,12.7,24.3,SP - Capital
56,3505005.0,Barão de Antonina,90.5,54.2,60.4,14.9,14.1,18.3,7.2,6.1,6.1,5.07,42.5,24.1,16.7,16.7,0.0,0.0,50.0,50.0,0.0,3.3,6.3,SP - Capital
57,3505104.0,Barbosa,69.0,84.6,33.8,14.6,24.0,24.6,5.7,7.1,5.5,4.99,39.1,14.6,39.0,4.9,2.4,0.0,60.0,20.0,20.0,4.9,15.1,SP - Capital
58,3505203.0,Bariri,60.4,75.6,71.2,15.3,21.5,26.3,7.3,5.2,5.6,5.33,22.4,13.8,19.0,31.9,12.899999999999999,0.0,40.7,51.9,7.4,3.0,8.5,SP - Capital
59,3505302.0,Barra Bonita,46.0,76.4,68.4,15.2,20.1,28.2,7.0,5.9,6.3,5.48,28.2,5.1,28.6,29.7,8.4,3.7,11.1,63.0,22.2,2.4,7.0,SP - Capital
60,3505351.0,Barra do Chapéu,85.0,68.9,55.1,16.1,18.9,19.2,7.0,6.2,7.0,4.79,37.3,22.0,11.9,27.1,1.7,31.3,56.3,6.3,6.1,1.9,4.3,SP - Capital
61,3505401.0,Barra do Turvo,80.0,66.5,57.0,15.5,20.9,24.5,4.9,6.8,6.3,4.74,34.1,5.1,20.3,39.2,1.3,10.0,40.0,50.0,0.0,6.0,9.7,SP - Capital
62,3505500.0,Barretos,71.7,75.3,65.0,15.8,25.6,30.3,9.6,6.7,7.0,5.31,19.7,14.9,35.8,23.3,6.3,8.9,56.7,30.0,4.4,9.8,11.6,SP - Capital
63,3505609.0,Barrinha,36.1,76.89999999999999,62.2,23.6,24.9,31.1,6.6,6.0,6.3,5.23,9.7,23.1,26.3,32.8,8.1,14.3,71.4,14.3,0.0,4.8,11.8,SP - Capital
64,3505708.0,Barueri,81.8,73.7,72.5,24.2,27.5,31.7,8.1,4.8,6.1,5.42,12.6,28.1,17.3,35.4,6.6,24.5,55.9,18.2,1.4,4.7,12.1,SP - Capital
65,3505807.0,Bastos,77.4,83.5,65.5,16.4,25.5,28.5,7.4,5.9,5.0,5.35,17.2,20.7,32.4,20.0,9.7,7.7,46.2,30.8,15.3,2.9,3.9,SP - Capital
66,3505906.0,Batatais,58.5,79.6,65.2,13.8,24.3,28.1,6.9,6.0,5.8,5.36,21.7,14.9,26.0,30.3,7.1,4.5,22.7,61.4,11.4,4.6,9.2,SP - Capital
67,3506003.0,Bauru,87.19999999999999,77.7,70.5,15.3,25.7,30.0,7.1,5.5,6.1,5.44,12.6,21.4,28.1,30.6,7.3,5.9,30.0,51.9,12.2,5.0,8.5,SP - Capital
68,3506102.0,Bebedouro,73.2,77.2,66.0,15.7,24.7,30.6,7.2,6.1,6.0,5.4,18.1,12.5,30.7,31.3,7.4,8.6,37.9,44.8,8.7,3.7,8.0,SP - Capital
69,3506201.0,Bento de Abreu,48.6,80.1,50.0,14.4,17.5,24.0,7.3,6.7,4.0,5.24,15.4,53.8,0.0,30.8,0.0,0.0,25.0,25.0,50.0,3.4,8.5,SP - Capital
70,3506300.0,Bernardino de Campos,52.1,79.2,61.3,14.1,20.2,25.4,8.0,5.5,5.9,5.31,26.0,2.0,23.0,38.0,11.0,0.0,7.7,69.2,23.1,2.7,5.9,SP - Capital
71,3506359.0,Bertioga,70.9,80.2,63.5,20.8,26.5,30.9,6.4,5.4,4.6,5.13,14.5,27.7,18.2,28.5,11.1,4.2,35.4,43.8,16.6,6.3,14.5,SP - Capital
72,3506409.0,Bilac,89.5,78.4,63.6,17.6,23.1,20.9,7.2,5.8,5.3,5.5,9.1,29.5,38.6,20.5,2.3,0.0,50.0,50.0,0.0,5.6,9.4,SP - Capital
73,3506508.0,Birigui,92.7,80.7,64.1,19.7,25.7,30.3,8.8,6.2,5.6,5.36,25.0,17.1,30.5,20.9,6.5,3.2,32.3,53.2,11.3,2.1,5.3,SP - Capital
74,3506607.0,Biritiba Mirim,88.5,77.7,70.8,15.7,23.2,28.6,5.8,5.0,5.2,5.1,32.5,7.9,27.2,28.8,3.6,0.0,25.0,55.0,20.0,6.7,9.9,SP - Capital
75,3506706.0,Boa Esperança do Sul,62.5,81.2,65.3,17.8,17.7,22.9,9.4,4.5,6.4,5.11,26.7,16.9,18.5,31.5,6.3999999999999995,0.0,0.0,90.0,10.0,7.4,13.6,SP - Capital
76,3506805.0,Bocaina,72.3,74.7,60.8,12.0,21.7,27.3,5.8,5.4,5.8,5.37,25.3,2.1,38.9,24.2,9.5,0.0,25.0,37.5,37.5,6.3,14.9,SP - Capital
77,3506904.0,Bofete,91.2,73.7,66.0,13.5,18.3,26.6,6.8,5.6,5.2,5.33,30.2,9.6,20.5,26.5,13.2,11.1,22.2,66.7,0.0,8.1,22.4,SP - Capital
78,3507001.0,Boituva,65.1,77.8,59.099999999999994,15.3,23.0,29.5,7.3,5.6,5.9,5.4,28.5,11.2,27.4,26.8,6.1,3.8,23.1,59.6,13.5,3.4,9.2,SP - Capital
79,3507100.0,Bom Jesus dos Perdões,69.8,79.0,67.7,17.6,28.3,33.2,5.4,6.0,5.5,5.29,12.8,35.7,31.6,14.0,5.8999999999999995,0.0,20.0,66.7,13.3,3.4,4.2,SP - Capital
80,3507159.0,Bom Sucesso de Itararé,70.7,76.6,45.0,11.7,22.7,27.3,5.9,6.0,6.4,4.86,40.6,15.6,31.3,9.4,3.1,0.0,100.0,0.0,0.0,1.3,8.4,SP - Capital
81,3507209.0,Borá,90.0,90.3,71.4,11.6,13.8,11.7,7.2,5.0,5.6,5.42,26.3,15.8,52.6,5.3,0.0,0.0,66.7,33.3,0.0,4.0,2.9,SP - Capital
82,3507308.0,Boracéia,11.8,74.5,65.7,16.0,23.3,26.7,10.0,6.9,6.9,5.37,15.4,7.7,38.5,34.6,3.8,0.0,40.0,40.0,20.0,2.7,9.4,SP - Capital
83,3507407.0,Borborema,70.0,70.6,54.7,16.4,23.7,30.3,8.3,7.0,6.9,5.29,16.7,13.3,35.0,26.7,8.3,0.0,54.5,45.5,0.0,1.9,7.4,SP - Capital
84,3507456.0,Borebi,42.9,75.8,41.8,16.7,23.7,17.6,7.0,7.9,5.0,5.16,8.4,22.2,41.7,19.4,8.3,0.0,75.0,0.0,25.0,11.3,15.5,SP - Capital
85,3507506.0,Botucatu,79.5,80.8,73.0,12.9,25.1,27.7,8.3,6.1,5.9,5.43,16.9,22.9,31.2,24.3,4.7,13.4,35.7,45.5,5.4,4.1,10.1,SP - Capital
86,3507605.0,Bragança Paulista,49.1,77.19999999999999,64.9,15.7,25.1,33.2,6.0,6.3,6.1,5.39,24.1,17.7,28.6,22.9,6.7,4.8,37.9,47.6,9.7,5.6,9.2,SP - Capital
87,3507704.0,Braúna,50.0,80.0,47.1,16.5,20.7,19.1,10.0,6.1,5.6,5.24,34.9,16.3,30.2,18.6,0.0,0.0,40.0,40.0,20.0,6.8,16.1,SP - Capital
88,3507753.0,Brejo Alegre,56.3,81.6,47.2,12.0,19.3,27.5,10.9,8.2,4.1,5.2,31.1,17.2,44.8,6.9,0.0,0.0,33.3,0.0,66.7,2.4,6.5,SP - Capital
89,3507803.0,Brodowski,51.8,73.5,56.1,13.1,21.1,30.4,7.0,5.5,5.2,5.45,31.0,13.2,22.3,25.9,7.6,12.5,56.3,25.0,6.2,6.8,16.0,SP - Capital
90,3507902.0,Brotas,57.3,82.3,58.5,14.5,21.6,29.6,6.3,5.6,5.6,5.34,24.2,9.3,29.2,23.6,13.7,5.3,15.8,57.9,21.0,5.1,10.2,SP - Capital
91,3508009.0,Buri,87.6,77.8,65.3,20.9,24.9,29.1,6.1,4.8,6.5,5.08,38.2,16.4,27.6,14.9,2.9000000000000004,10.5,26.3,52.6,10.6,5.6,8.6,SP - Capital
92,3508108.0,Buritama,83.9,78.2,58.4,15.9,23.9,30.0,7.0,6.0,5.8,5.38,25.2,12.1,40.2,17.8,4.699999999999999,0.0,36.4,54.5,9.1,1.0,3.0,SP - Capital
93,3508207.0,Buritizal,50.0,77.9,61.9,12.8,17.8,17.6,9.2,4.9,7.7,5.4,30.3,3.0,27.3,36.4,3.0,0.0,50.0,50.0,0.0,18.1,17.0,SP - Capital
94,3508306.0,Cabrália Paulista,44.4,87.5,64.8,14.5,21.3,23.7,6.2,5.7,6.7,5.34,32.3,25.8,22.6,16.1,3.2,20.0,20.0,60.0,0.0,3.9,8.2,SP - Capital
95,3508405.0,Cabreúva,70.7,75.10000000000001,49.3,16.4,26.1,29.4,6.3,5.4,5.0,5.26,27.9,18.5,26.0,21.7,5.9,0.0,21.9,53.1,25.0,6.3,11.4,SP - Capital
96,3508504.0,Caçapava,82.8,81.60000000000001,65.6,19.4,24.0,29.0,5.0,5.4,6.4,5.33,15.1,19.9,32.2,27.0,5.800000000000001,5.0,31.7,48.3,15.0,7.0,10.5,SP - Capital
97,3508603.0,Cachoeira Paulista,76.7,76.60000000000001,61.900000000000006,15.5,19.3,24.3,5.7,5.6,6.9,5.18,19.7,16.6,24.9,31.7,7.1,0.0,39.4,39.4,21.2,5.8,12.0,SP - Capital
98,3508702.0,Caconde,84.1,71.1,50.6,13.1,21.5,26.4,6.8,5.4,5.7,5.29,26.5,5.5,25.8,28.9,13.299999999999999,20.0,20.0,50.0,10.0,3.9,10.4,SP - Capital
99,3508801.0,Cafelândia,60.0,77.7,49.2,15.9,22.5,24.0,7.1,6.2,5.5,5.34,26.2,13.4,29.1,20.9,10.4,14.3,57.1,28.6,0.0,5.9,12.4,SP - Capital
100,3508900.0,Caiabu,75.0,76.2,61.3,16.0,18.3,20.0,7.8,6.0,6.4,5.26,36.0,16.7,11.1,30.6,5.6,0.0,40.0,40.0,20.0,3.9,4.7,SP - Capital
101,3509007.0,Caieiras,64.2,81.1,62.1,15.8,23.8,29.8,6.0,5.6,5.5,5.4,26.1,15.2,27.4,23.2,8.1,13.0,55.1,29.0,2.9,3.0,5.5,SP - Capital
102,3509106.0,Caiuá,40.0,75.0,57.4,13.8,20.0,15.8,6.7,6.7,8.1,5.21,21.3,8.5,21.3,48.9,0.0,0.0,40.0,60.0,0.0,8.1,10.8,SP - Capital
103,3509205.0,Cajamar,93.5,74.7,61.0,19.0,25.4,31.5,7.0,5.4,6.2,5.21,11.5,17.2,25.6,37.6,8.1,0.0,40.7,51.9,7.4,3.6,8.3,SP - Capital
104,3509254.0,Cajati,78.4,77.4,57.4,17.3,26.5,29.3,5.1,5.4,5.4,5.03,19.0,22.0,19.5,31.4,8.1,4.2,20.8,58.3,16.7,2.6,5.2,SP - Capital
105,3509304.0,Cajobi,62.0,77.4,72.2,20.9,22.5,24.1,8.5,5.4,9.0,5.3,34.7,19.2,11.5,26.9,7.699999999999999,0.0,22.2,77.8,0.0,3.1,3.1,SP - Capital
106,3509403.0,Cajuru,59.7,74.80000000000001,55.5,15.5,23.0,24.1,7.5,5.9,5.5,5.22,15.8,12.5,24.5,35.2,12.0,4.8,19.0,66.7,9.5,3.2,8.7,SP - Capital
